Region;#Frame;ID;Left;Width;Depth
0;3342;1927;1632;304;127
0;3343;1928;1648;288;127
0;3344;1929;1664;224;127
0;3344;1930;1904;32;127
0;3345;1931;1664;272;127
0;3345;1932;1952;16;127
0;3346;1933;1664;272;127
0;3346;1934;1952;16;127
0;3347;1935;1664;272;127
0;3347;1936;1952;16;127
0;3348;1937;1664;272;127
0;3349;1938;1664;224;127
0;3349;1939;1904;16;127
0;3350;1940;1664;224;127
0;3350;1941;1904;16;127
0;3351;1942;1664;272;127
0;3352;1943;1664;272;127
0;3353;1944;1664;224;127
0;3353;1945;1904;16;127
0;3354;1946;1664;224;127
0;3354;1947;1904;32;127
0;3354;1948;1952;16;127
0;3355;1949;1664;256;127
0;3355;1950;1952;32;127
0;3356;1951;1664;256;127
0;3356;1952;1952;16;127
0;3357;1953;1664;256;127
0;3357;1954;1952;32;127
0;3358;1955;1664;224;127
0;3358;1956;1904;16;127
0;3358;1957;1952;32;127
0;3359;1958;1664;224;127
0;3359;1959;1904;16;127
0;3359;1960;1952;32;127
0;3360;1961;1664;256;127
0;3360;1962;1952;32;127
0;3361;1963;1664;256;127
0;3361;1964;1952;32;127
0;3362;1965;1664;256;127
0;3362;1966;1968;16;127
0;3363;1967;1664;128;127
0;3363;1968;1808;112;127
0;3363;1969;1936;48;127
0;3364;1970;1616;16;127
0;3364;1971;1664;224;127
0;3364;1972;1904;16;127
0;3365;1973;1616;16;127
0;3365;1974;1664;224;127
0;3365;1975;1904;16;127
0;3365;1976;1952;16;127
0;3366;1977;1616;240;127
0;3366;1978;1872;16;127
0;3367;1979;1616;16;127
0;3367;1980;1664;48;127
0;3367;1981;1728;128;127
0;3367;1982;1872;16;127
0;3368;1983;1616;96;127
0;3368;1984;1728;32;127
0;3368;1985;1776;64;127
0;3368;1986;1872;16;127
0;3369;1987;1616;16;127
0;3369;1988;1664;192;127
0;3369;1989;1872;16;127
0;3370;1990;1616;16;255
0;3370;1991;1648;64;255
0;3370;1992;1728;32;255
0;3370;1993;1776;80;255
0;3370;1994;1872;16;255
0;3370;1995;2144;48;255
0;3370;1996;2208;16;255
0;3371;1997;1616;96;255
0;3371;1998;1728;64;255
0;3371;1999;1808;48;255
0;3371;2000;1872;32;255
0;3371;2001;2128;48;255
0;3371;2002;2208;32;255
0;3372;2003;1616;144;255
0;3372;2004;1776;80;255
0;3372;2005;1872;48;255
0;3372;2006;2096;144;255
0;3373;2007;1616;16;255
0;3373;2008;1648;208;255
0;3373;2009;1872;16;255
0;3373;2010;1904;16;255
0;3373;2011;1968;16;255
0;3373;2012;2096;160;255
0;3374;2013;1664;192;255
0;3374;2014;1872;32;255
0;3374;2015;1968;16;255
0;3374;2016;2096;160;255
0;3375;2017;1616;16;127
0;3375;2018;1648;64;127
0;3375;2019;1728;128;127
0;3375;2020;1872;48;127
0;3375;2021;1968;16;127
0;3375;2022;2096;48;127
0;3375;2023;2160;128;127
0;3376;2024;1616;16;127
0;3376;2025;1648;208;127
0;3376;2026;1872;48;127
0;3376;2027;1968;16;127
0;3376;2028;2000;16;127
0;3376;2029;2096;48;127
0;3376;2030;2160;144;127
0;3377;2031;1616;16;140
0;3377;2032;1664;80;140
0;3377;2033;1776;80;140
0;3377;2034;1872;48;140
0;3377;2035;1968;16;140
0;3377;2036;2128;176;140
0;3378;2037;1600;32;127
0;3378;2038;1648;96;127
0;3378;2039;1776;80;127
0;3378;2040;1872;16;127
0;3378;2041;1904;16;127
0;3378;2042;1968;16;127
0;3378;2043;2080;64;127
0;3378;2044;2160;176;127
0;3379;2045;1600;32;127
0;3379;2046;1696;48;127
0;3379;2047;1776;16;127
0;3379;2048;1808;48;127
0;3379;2049;1872;16;127
0;3379;2050;1904;16;127
0;3379;2051;2080;64;127
0;3379;2052;2176;176;127
0;3380;2053;1600;32;163
0;3380;2054;1680;48;163
0;3380;2055;1776;16;163
0;3380;2056;1808;48;163
0;3380;2057;1872;16;163
0;3380;2058;1904;16;163
0;3380;2059;1968;16;163
0;3380;2060;2000;16;163
0;3380;2061;2048;96;163
0;3380;2062;2176;48;163
0;3380;2063;2240;96;163
0;3381;2064;1616;16;153
0;3381;2065;1712;16;153
0;3381;2066;1776;16;153
0;3381;2067;1808;48;153
0;3381;2068;1872;48;153
0;3381;2069;1968;16;153
0;3381;2070;2000;16;153
0;3381;2071;2048;80;153
0;3381;2072;2176;48;153
0;3381;2073;2240;96;153
0;3382;2074;1600;32;155
0;3382;2075;1776;80;155
0;3382;2076;1872;16;155
0;3382;2077;2048;80;155
0;3382;2078;2176;32;155
0;3382;2079;2240;96;155
0;3383;2080;1616;16;143
0;3383;2081;1808;48;143
0;3383;2082;1872;16;143
0;3383;2083;2048;64;143
0;3383;2084;2176;48;143
0;3383;2085;2240;96;143
0;3384;2086;1616;16;142
0;3384;2087;1760;32;142
0;3384;2088;1808;48;142
0;3384;2089;1872;16;142
0;3384;2090;2048;48;142
0;3384;2091;2176;160;142
0;3385;2092;1616;16;170
0;3385;2093;1808;48;170
0;3385;2094;1872;16;170
0;3385;2095;2064;16;170
0;3385;2096;2192;128;170
0;3386;2097;1616;16;175
0;3386;2098;1824;32;175
0;3386;2099;1872;16;175
0;3386;2100;2064;16;175
0;3386;2101;2192;128;175
0;3387;2102;1616;16;165
0;3387;2103;1824;32;165
0;3387;2104;1872;16;165
0;3387;2105;1968;16;165
0;3387;2106;2096;16;165
0;3387;2107;2176;144;165
0;3388;2108;1616;16;169
0;3388;2109;1872;16;169
0;3388;2110;1968;16;169
0;3388;2111;2192;128;169
